,t,vx,vy,Vx,Vy,Vr,oz_deg,oz_rad,delta_deg,delta_rad,turn_rX,turn_rY,turn_rR,au,av,ax,ay,ar,Ax,Ay,Ar,alphaz,alphaz_deg,beta_deg,beta_rad,lf_fx,lf_fy,rf_fx,rf_fy,rr_fx,rr_fy,lr_fx,lr_fy,lf_alpha,rf_alpha,rr_alpha,lr_alpha,lf_lock,rf_lock,rr_lock,lr_lock,lf_fz,rf_fz,rr_fz,lr_fz,theta_rad,theta_deg,Fx,Fy,Mz,Dx,Dy
53,5.3,10.603905580274015,0.25629543195697413,17.375489298468064,40.88367887971876,44.422773743893345,17.897682845842493,0.3123734941376602,21.818181818181817,0.3807991095260355,130.88075540014188,55.62408342754857,142.2104454365665,-1.4089860094217046,6.226906210077754,-1.4298216842530702,2.8140320373856174,3.1564483769250744,-5.22343970507444,-3.670869130233717,6.3843247508135885,-0.05372926035097972,-3.0784598544707302,66.97459609911667,1.1689272171229363,-79.3583041920124,198.22746071971198,-51.913684263425914,129.6741142961517,0.0,116.12295938735471,0.0,136.12200690837346,0.23529311673294634,0.2091065587431217,0.2507885708366948,0.21321107930081024,0.0,0.0,0.0,0.0,1017.6692987983809,747.6400914067347,519.9120857355082,714.7785240593765,1.960851385574105,112.34850864577588,,,,133.82519316096705,80.4447875199238
54,5.4,10.475226074464054,0.5033991431523437,17.243848581419076,41.46704525142954,44.90953301675507,17.59180897466311,0.307034987989759,21.818181818181817,0.3807991095260355,135.05641660882196,56.16248719508878,146.2684539986466,-1.2238283315580787,5.440421224137801,-1.1437684319461576,2.1280421865217742,2.415940763663908,-4.465136446563383,-3.340433414206098,5.5763732731205575,-0.053040862607044645,-3.0390175691169232,67.42027807168438,1.176705834961026,-69.04421389303128,172.4641086620123,-44.97705923349776,112.34726262451716,0.0,104.59719073861487,0.0,117.46298059638991,0.20805092586179663,0.17718906957789649,0.2195650364988177,0.18640386117328797,0.0,0.0,0.0,0.0,999.3187920915001,762.8476732461405,533.5921368199677,704.241397842392,1.9918218096804758,114.12298323680116,,,,135.55616005496142,84.56232372648124
55,5.5,10.371604176456968,0.6897173904722822,17.128495630937802,41.979795496228434,45.33970216580846,17.30513700381953,0.30203161822535735,21.818181818181817,0.3807991095260355,138.99139349346433,56.71093553575433,150.11574759030287,-1.0832306780674092,4.814583671840078,-0.9286695281955745,1.598322759876997,1.8485298854332357,-3.8595663619072913,-3.075280821825737,4.934937146008596,-0.047026532680988054,-2.694421847754652,67.80367571652712,1.1833973862079237,-61.26812505836725,153.04037777813707,-39.65398780505598,99.05087299985239,0.0,94.33915676384278,0.0,102.13328859233644,0.18741037385104545,0.15327152944510844,0.1933014721221155,0.16407521828118135,0.0,0.0,0.0,0.0,983.0939121534225,776.4901107697108,545.660225152558,694.7557519243089,2.0222751399912315,115.86783053572529,,,,137.27477726557927,88.73466576386413
56,5.6,10.286701053316333,0.8294171249654053,17.02544862732545,42.436935895970116,45.72482289960646,17.057552682384895,0.29771045664000695,21.818181818181817,0.3807991095260355,142.54432435769323,57.187943008373104,153.58823272673004,-0.9777093941796373,4.328224322993638,-0.7693929346171233,1.195671929985465,1.4218286999473304,-3.3834223410236106,-2.870870026992367,4.43727860851906,-0.03939669902601985,-2.2572645809380987,68.13963435561011,1.1892609706104411,-55.515997221393675,138.6722570569636,-35.57494012453526,88.86190447164587,0.0,85.61793524671691,0.0,90.09861654706225,0.1719069136602134,0.13548491237388738,0.17219013554387405,0.14620617091440427,0.0,0.0,0.0,0.0,970.2301266851011,787.3929441028367,555.2162853237709,687.1606438882915,2.0522622437345,117.58596502003553,,,,138.98247447849243,92.95550233347404
57,5.7,10.215658011898507,0.9337769296759092,16.931643455378573,42.85104624372613,46.0748598943287,16.852843959985233,0.2941376154265818,21.818181818181817,0.3807991095260355,145.68366640757637,57.56367960902571,156.64388870327676,-0.8983940447579004,3.9539826321266576,-0.6514678937394078,0.8915241642246117,1.1041855604786963,-3.009366794725475,-2.7174992198010717,4.054761462135068,-0.032060125242483827,-1.8369098670551585,68.43964181234465,1.1944970885109931,-51.2491676583758,128.0142320624481,-32.452140859441,81.06152901050638,0.0,78.48471751880815,0.0,80.82299645109367,0.160238617032024,0.12220232490457156,0.15562687797200608,0.13220967878527454,0.0,0.0,0.0,0.0,960.2593420216839,795.8919959043536,562.6165257369137,681.232136337049,2.0818546473378294,119.28148485215404,,,,140.68032908262765,97.21990144045888
58,5.8,10.154891671137056,1.0114990473249719,16.844797861094438,43.23213174915196,46.39789252279854,16.686941321160518,0.29124206814134357,21.818181818181817,0.3807991095260355,148.4405464672461,57.837790977776734,159.3104073834589,-0.8385178409248357,3.667727476389922,-0.5638589214896088,0.66291818875664,0.8702858199050523,-2.7138767494251175,-2.60580313906185,3.762357905704192,-0.025850820462280415,-1.4811429094390955,68.7123174928125,1.1992561769252732,-48.06510112062399,120.06081835272478,-30.057679089764424,75.0804526603241,0.0,72.81430112220828,0.0,73.7581679010709,0.15142197199298377,0.11221757675685179,0.14284869899202665,0.12141335111680104,0.0,0.0,0.0,0.0,952.6001811011752,802.4449249643665,568.2977153714736,676.657178562985,2.1111236315162256,120.95847411621132,,,,142.3691511484513,101.52406034010278
59,5.9,10.10177348848946,1.0692444909946683,16.763217178751784,43.58799423980599,46.700307194186195,16.55280037873293,0.288900867034254,21.818181818181817,0.3807991095260355,150.8752628099171,58.02411516045823,161.64820712929568,-0.7930958059282337,3.44952233669055,-0.4985047314623101,0.49199068463728945,0.7004011715154242,-2.477859048596947,-2.527532362600768,3.539520491353029,-0.020973201679510983,-1.2016759391126692,68.96408753043323,1.203650393039625,-45.67424933957557,114.08875931820054,-28.216664256222607,70.48181992344853,0.0,68.39499641000782,0.0,68.41849298410867,0.14473162345803112,0.10466106266452724,0.1331021225865689,0.11317360474561056,0.0,0.0,0.0,0.0,946.7472567045255,807.4627403329579,572.6377017595587,673.1523012029581,2.1401307782750054,122.62046120120598,,,,144.04955190044362,105.8650666395507
60,6.0,10.054370498268264,1.1120906629936587,16.685639351781294,43.92463755037805,46.987065715043265,16.44309937721041,0.2869862233649507,21.818181818181817,0.3807991095260355,153.05486456930223,58.14090710048729,163.72585821059218,-0.758460733481562,3.283343874750764,-0.4495550729616027,0.36493275534251834,0.5790299470212178,-2.2862378683494637,-2.4756264042503764,3.369808553033354,-0.01731967170655466,-0.992344091337726,69.19973237000939,1.2077631713555628,-43.86777012309858,109.57639238230009,-26.796273368972408,66.93385501069318,0.0,64.99326473983822,0.0,64.39809110481733,0.13963143285803245,0.09890443571979352,0.1257157901396281,0.10692348022201399,0.0,0.0,0.0,0.0,942.2872538176691,811.2892302535583,575.9444298742433,670.4790860545295,2.1689251327949655,124.27025618900313,,,,145.72199472697025,110.24069822905989
61,6.1,10.011255934150403,1.1438909833602338,16.611121769666838,44.24663171759554,47.26196975157966,16.351466379654624,0.28538692585413034,21.818181818181817,0.3807991095260355,155.04085054061412,58.20561583174021,165.60663951275978,-0.7318909088075745,3.15653946959897,-0.4127362093956002,0.2710736519889827,0.4937935837461771,-2.1273419245437766,-2.4441403522731067,3.2402786493651012,-0.014666278509852956,-0.8403158597779926,69.42280207708247,1.2116564722054473,-42.49330927489045,106.1431551606511,-25.695284713392883,64.1837183022691,0.0,62.390158477572236,0.0,61.37049628301401,0.13572148546204846,0.0944878389760605,0.12012765417764393,0.10219003079532954,0.0,0.0,0.0,0.0,938.8903499599895,814.2030697244523,578.4630344026884,668.4435459128699,2.1975437902559194,125.90998447684639,,,,147.38683278304265,114.64926169245855
62,6.2,9.971374357908209,1.167553425572449,16.538959881891373,44.55742152843756,47.5278971472301,16.272851213869387,0.28401483236917674,21.818181818181817,0.3807991095260355,156.8841357923152,58.23273293133227,167.34301075322347,-0.7113468467017343,3.059256747241423,-0.384895315448299,0.2021751922553192,0.4347633979735655,-1.9922855199779184,-2.42814015014393,3.1408702905173707,-0.012775591189218956,-0.7319874559267664,69.63592738770397,1.2153762105951282,-41.438471629388616,103.50829810229634,-24.83607930555557,62.03752694943802,0.0,60.397674975455026,0.0,59.08042052325371,0.13270097642397002,0.09107008689634283,0.11588664556161438,0.09859385871058242,0.0,0.0,0.0,0.0,936.2973188328874,816.4255245785323,580.3858690272549,666.8912875613256,2.226013878167085,127.5412003565226,,,,149.04433686562058,119.08946435476022
63,6.3,9.933945154927336,1.1852572222676745,16.468627977825527,44.85958031371967,47.78700297565315,16.203475247048846,0.28280399332640394,21.818181818181817,0.3807991095260355,158.62428173687096,58.233364331662486,168.97570085051387,-0.6952912346151746,2.983918958400798,-0.3636887441691575,0.15190074164919043,0.39413619213276135,-1.874407249445347,-2.423592316059598,3.0638541497983214,-0.011441189666237615,-0.6555318804841063,69.84105297017105,1.2189563273892499,-40.61972581953979,101.46316993941942,-24.158960635290132,60.34616627862701,0.0,58.86303122360408,0.0,57.33250445904491,0.13034268559171153,0.08839562032682119,0.11264159340686389,0.09583935843872742,0.0,0.0,0.0,0.0,934.3068624234696,818.1294475967317,581.8621592276744,665.7015307521245,2.254354819451864,129.1650166795685,,,,150.6947162586064,123.56031444686806
64,6.4,9.89839228817524,1.1986226693988655,16.399735212772317,45.15501463965339,48.04088531819908,16.14061706602741,0.2817069111057653,21.818181818181817,0.3807991095260355,160.29075915251573,58.215594173389405,170.53499017694458,-0.6825640664490319,2.9247675602735645,-0.3473685908727724,0.11540820097463156,0.36603823676924313,-1.7687864115799874,-2.4272522770915286,3.003357951765993,-0.010500454746535262,-0.6016317399445831,70.03961305108302,1.2224218545641903,-39.974822543696,99.85227943360636,-23.618102901865978,58.99516897344417,0.0,57.66664138896508,0.0,55.97978227916119,0.1284750436130208,0.08627228223294886,0.1101252658456396,0.0937013141329449,0.0,0.0,0.0,0.0,932.7643939054959,819.4479843063051,583.0064466057318,664.7811751824675,2.282580364673472,130.78222129522229,,,,152.33813441813632,128.06104419453675
65,6.5,9.864292234932432,1.20884454298147,16.331992371261812,45.44512675702169,48.29071878504939,16.082367188162067,0.2806902589481305,21.818181818181817,0.3807991095260355,161.9048944816415,58.18510564800129,172.042731251223,-0.6722927637610826,2.8774747870924346,-0.3346324739833813,0.08902927067745958,0.3462731633863628,-1.6718399443942993,-2.4365528746337177,2.9549684787757324,-0.009832588406160607,-0.5633658173622677,70.23266390251361,1.2257912275454321,-39.45743395718276,98.55990522331919,-23.17853782180009,57.8971884844497,0.0,56.71740206203754,0.0,54.913217313339665,0.12696903656006925,0.08455576159124767,0.10813787742732874,0.09201114075899398,0.0,0.0,0.0,0.0,931.5524814797569,820.4823875989201,583.9057274624215,664.0594034589017,2.310700223176167,132.3933705079318,,,,153.97472079733802,132.5910512643705
66,6.6,9.831334912062173,1.216796596564335,16.265186489512793,45.730941623513466,48.53735997468162,16.0274095980865,0.2797310680523505,21.818181818181817,0.3807991095260355,163.4818110906262,58.14579911613119,173.51436975744883,-0.6638248712192738,2.838822542743058,-0.3245139834217705,0.07001180097984117,0.33198038754225534,-1.5809953030204789,-2.449496017686624,2.9154033835535427,-0.009351229509439042,-0.5357859841490483,70.42098362621367,1.2290780267704444,-39.03322729359522,97.50028820403561,-22.81381039764147,56.98614342266419,0.0,55.9473009687135,0.0,54.0528397098405,0.12572828841138134,0.08313819620787288,0.10653216314197536,0.09064442388316388,0.0,0.0,0.0,0.0,930.5828651406481,821.308747401116,584.6253883591838,663.4829990990523,2.338721289526191,133.9988593472442,,,,155.60457974037675,137.14985468339722
67,6.7,9.799294192590239,1.2231127694007644,16.199161435073012,46.013204824204635,48.78142934963843,15.974848014305296,0.27881369535530565,21.818181818181817,0.3807991095260355,165.03208268004124,58.10030749899013,174.9606642796865,-0.6566762175763373,2.8064414710802574,-0.3163004060169309,0.05631165574874464,0.3212739476204699,-1.4944312071677721,-2.464551227378437,2.8822451986827016,-0.00899622443145756,-0.5154456914749967,70.60514694435602,1.2322922830334262,-38.676911788959714,96.6102551014121,-22.504102270947488,56.21252992192376,0.0,55.306351559924884,0.0,53.3405656912974,0.12468137101450644,0.08193952072595273,0.10520081505134295,0.08951040816698003,0.0,0.0,0.0,0.0,929.789890180397,821.9836184560157,585.2140754719654,663.012415891622,2.366648527696574,135.5989722278638,,,,157.22779713660606,141.73706200578314
68,6.8,9.768005678780083,1.2282496265880078,16.133803101131242,46.292457043443946,49.02337382948235,15.924076368972214,0.2779275629775885,21.818181818181817,0.3807991095260355,166.56303012010676,58.0503888433413,176.3890321070296,-0.6504904612590681,2.7786029137059947,-0.3094698701861791,0.046425487996124115,0.3129327827005806,-1.4108766125005634,-2.480564285912263,2.853729488273981,-0.008726423122884642,-0.4999872151866618,70.78558086058881,1.235441448953956,-38.369985308714945,95.84358981759566,-22.234716050825554,55.53963567460658,0.0,54.75826522729538,0.0,52.73455714130934,0.1237757862984542,0.0809007696252127,0.1040663829359941,0.08854352713688689,0.0,0.0,0.0,0.0,929.125191189235,822.5486133107513,585.7076315051933,662.6185639948206,2.3944855906132188,137.1939184470277,,,,158.84444536341627,146.35234509916555
69,6.9,9.737350031921228,1.2325338004727528,16.069028203446454,46.569089989286915,49.263513981784335,15.874686125335037,0.2770655406077576,21.818181818181817,0.3807991095260355,168.0796893295904,57.99720949851147,177.80455077063087,-0.6450074924366769,2.7540560031533703,-0.30364306699093874,0.03925798969877636,0.30617038048585454,-1.3294579148877417,-2.4966779500662284,2.8285789955036726,-0.008514024273733128,-0.4878176575568442,70.96260574026712,1.2385311159622892,-38.099008082598765,95.16672142943159,-21.994857672371126,54.940498410051035,0.0,54.2769562469937,0.0,52.20489253029723,0.12297326523416702,0.07997886603758181,0.10307341057816163,0.08769679352200158,0.0,0.0,0.0,0.0,928.5534596668389,823.0340704768051,586.132228519403,662.2802413369532,2.422235245792486,138.78385657174306,,,,160.45458692864517,150.99542245080212
70,7.0,9.707240564708325,1.2361976034992812,16.004775882774,46.843387900520234,49.50207915892452,15.826401748618533,0.2762228192567813,21.818181818181817,0.3807991095260355,169.5855108081199,57.941541273951344,179.2106795959771,-0.6400389210124399,2.7319022215130135,-0.2985462772671225,0.034018070831792535,0.30047813366894843,-1.2495849032764097,-2.512265339852101,2.805875900377368,-0.008340402745792843,-0.4778698767732531,71.1364653643974,1.2415655388396423,-37.85428462775074,94.55543179154184,-21.776670746079063,54.39549381599536,0.0,53.843822263623274,0.0,51.730303822598536,0.12224612570925353,0.07914258373251781,0.10218245484446563,0.08693676254365446,0.0,0.0,0.0,0.0,928.0491304198925,823.4619273278576,586.5068205259063,661.9821217263438,2.449899663785713,140.3689109654407,,,,162.0582771329562,155.66604634529247
71,7.1,9.677614086891378,1.239405452921765,15.941001473409932,47.11555802527616,49.73923336771911,15.779036613694753,0.27539614170171,21.818181818181817,0.3807991095260355,171.08285444430248,57.88389544932738,180.60976838808872,-0.6354492662688849,2.71150027360541,-0.2939832790718367,0.03013891761788612,0.29552414914691344,-1.170867015433291,-2.5268755283816837,2.7849649017113083,-0.008193148355633248,-0.4694328217023355,71.30734872714967,1.2445480161565494,-37.62886493148501,93.99236061150695,-21.574482857541522,53.89045288623831,0.0,53.44568307638487,0.0,51.29575251954163,0.12157448297812079,0.07836944745376806,0.10136561803511838,0.08623976338807457,0.0,0.0,0.0,0.0,927.5938287624485,823.8479310240532,586.8450332939262,661.7132069195723,2.4774806118336374,141.94918288355638,,,,163.6555660007654,160.36399364158228
72,7.2,9.64842421196513,1.2422732664600207,15.877671925136896,47.38575278563419,49.975094125209196,15.732463263183243,0.27458328339159876,21.818181818181817,0.3807991095260355,172.57333440089536,57.82461236903796,182.0034107973605,-0.631141699191815,2.6923949335552266,-0.2898142194531005,0.027217353147223733,0.29108944692233446,-1.0930527419573697,-2.540190155478928,2.765380683141579,-0.008064017846591566,-0.46203418852787126,71.47540571605035,1.2474811639438537,-37.41779482679691,93.46513297840465,-21.384226837036778,53.41521632195838,0.0,53.073248457181826,0.0,50.89065071033337,0.12094413973529744,0.07764338118813008,0.10060325801506009,0.08558912023290158,0.0,0.0,0.0,0.0,927.1744330855557,824.2033135894484,587.1565990092635,661.4656543157326,2.504979583088303,143.5247578774003,,,,165.24649967069274,165.0890591821278
73,7.3,9.61963650612876,1.2448825577247682,15.81476247169488,47.654085755903154,50.20974607849656,15.686593520475322,0.2737827053543029,21.818181818181817,0.3807991095260355,174.0580570793684,57.76392066558389,183.3926873266885,-0.627047369648501,2.67426447182411,-0.28593989727430213,0.024968472147725684,0.2870279593604606,-1.0159863557662252,-2.5519895364089282,2.746794289538951,-0.00794754289932653,-0.4553606656305759,71.64075830712595,1.250367111084827,-37.217559175479735,92.96496850147578,-21.20300321413216,52.9625415961491,0.0,52.71999609900781,0.0,50.50756881803594,0.12034500994218134,0.07695294558319932,0.09988159372030175,0.08497312714500199,0.0,0.0,0.0,0.0,926.7816243789438,824.536043534804,587.4484306869933,661.2339013992591,2.532397882525598,145.09571071658323,,,,166.83112139053432,169.84105110920467
74,7.4,9.59122500141435,1.2472905875800506,15.752254227636646,47.9206430911009,50.44325076278067,15.641365269207002,0.2729933234547514,21.818181818181817,0.3807991095260355,175.5377841650539,57.701976108025875,184.77833129549643,-0.6231175115161833,2.6568822321308705,-0.28229019701391217,0.023192124957924776,0.2832412928762636,-0.9395773803040967,-2.5621266508491978,2.7289739149670953,-0.007840095091702744,-0.44920435973579936,71.80350850443284,1.2532076378861026,-37.02567248170244,92.48565871227791,-21.028754057072398,52.52728824379756,0.0,52.381359575141815,0.0,50.14130515799424,0.11976995510744859,0.0762900325004724,0.09919097923161724,0.08438358688349502,0.0,0.0,0.0,0.0,926.4088135551062,824.8517496768718,587.7254169846482,661.014019783374,2.5597366839660505,146.66210865606732,,,,168.4094722255009,174.6197875515549
75,7.5,9.563169708378311,1.249537615419905,15.69013246873463,48.18549164375632,50.67565354129092,15.596733696802493,0.27221435556595047,21.818181818181817,0.3807991095260355,177.0130437962234,57.63888695772078,186.1608416497106,-0.619317666524149,2.6400888209775695,-0.2788156637068413,0.02174843183916364,0.27966259781341724,-0.8637792793204568,-2.5705074812838578,2.7117565072697163,-0.0077392626843164015,-0.44342708835441813,71.96374393819703,1.256004273783649,-36.84038081593307,92.02282250664128,-20.86002289749695,52.10581818281936,0.0,52.05414629386993,0.0,49.788221182281454,0.11921393430361338,0.07564890878479841,0.09852467002147272,0.08381476544868294,0.0,0.0,0.0,0.0,926.0513568217195,825.1543956541452,587.9910037531491,660.8032437709863,2.5869970679170855,148.22401360436777,,,,169.98159156031946,179.42509428829774
76,7.6,9.535454854018441,1.2516520406413338,15.628385410397048,48.44868469240137,50.90698850805887,15.552665507420972,0.2714452205658506,21.818181818181817,0.3807991095260355,178.48420610024365,57.57473046612629,187.54055938777975,-0.6156235002274985,2.623772151923434,-0.2754814234905546,0.020540072589413594,0.27624610272429306,-0.7885747311436887,-2.5770763459088566,2.695027383764641,-0.007643437317681918,-0.43793669927596857,72.12154179324892,1.2587583659068893,-36.660446738135114,91.57336890878553,-20.695779991134916,51.69555923637569,0.0,51.73612365642714,0.0,49.44576980618497,0.11867338938015193,0.07502552288209907,0.09787794735726159,0.08326264955423729,0.0,0.0,0.0,0.0,925.7059873397528,825.4467677071681,588.2476153926173,660.5996295604621,2.6141800467236758,149.78148356457896,,,,171.54751745427603,184.2568031051056
77,7.7,9.508067641133335,1.2536540237988032,15.567003345462917,48.71026596182778,51.13728193040428,15.509135101738634,0.2706854716619649,21.818181818181817,0.3807991095260355,179.95153438695712,57.509563590110844,188.9177192127441,-0.6120177984551375,2.6078532366047216,-0.2722628342115537,0.0194995905599753,0.2729602259028129,-0.713965547402064,-2.5818050829639456,2.6787057115882655,-0.007551540760031489,-0.43267141437081835,72.27697155581947,1.2614711270193384,-36.48499539140073,91.13511263180082,-20.53529639013381,51.29469058075733,0.0,51.42572683517757,0.0,49.112162803635805,0.11814580419722637,0.07441700663412731,0.09724750083522225,0.08272442265715461,0.0,0.0,0.0,0.0,925.3704071292873,825.7308244170108,588.4969574749987,660.4018109787035,2.6412865813350663,151.33457359503694,,,,173.10728689206903,189.11475063781708
78,7.8,9.480997379529809,1.255558021517434,15.505978039110566,48.97027243055035,51.36655465253338,15.466122056170258,0.26993475239548637,21.818181818181817,0.3807991095260355,181.4152197743072,57.44342994559097,190.29248437516966,-0.608488328591862,2.5922761378466843,-0.26914239785896277,0.018580363812641387,0.26978298731514244,-0.639965831930938,-2.584685155844476,2.662734237749205,-0.0074628445695387735,-0.42758949699669735,72.43009692981343,1.2641436689638805,-36.31340519854484,90.7065010509393,-20.37805398703236,50.901918046091666,0.0,51.12185367469853,0.0,48.78613758665729,0.11762939112065462,0.07382132024966448,0.0966309954293669,0.08219809735789531,0.0,0.0,0.0,0.0,925.042996325875,826.0079455575883,588.740232389299,660.2088257272379,2.6683175925379388,152.88333645293235,,,,174.6609359612977,193.99877755743597
79,7.9,9.454234880432052,1.2573745512202943,15.44530230629334,49.2287362829602,51.59482376508357,15.423609459350956,0.26919276760741667,21.818181818181817,0.3807991095260355,182.8754045679044,57.37636431903826,191.66497013890074,-0.6050263277526392,2.5770009103501965,-0.2661075840961639,0.01775023024456246,0.2666989257331794,-0.5665973776489129,-2.5857219419073196,2.6470720710285893,-0.007376851191854622,-0.4226624393893209,72.58097717289165,1.2667770259818047,-36.1452307678411,90.28642163145315,-20.22368175569671,50.5163148539007,0.0,50.823721516194176,0.0,48.46679451555101,0.11712286962312402,0.0732370011756765,0.09602676949110131,0.08168225886242181,0.0,0.0,0.0,0.0,924.7226074971105,826.2791079498323,588.978291924418,660.0199926286393,2.6952739685380838,154.42782302870842,,,,176.2084999785679,198.9087279931115
80,8.0,9.427772035940064,1.25911141352356,15.384969717850423,49.48568626192245,51.82210375923188,15.381582813722705,0.26845926426763483,21.818181818181817,0.3807991095260355,184.33219802237383,57.30839559521664,193.03525956015778,-0.6016254411057302,2.5619986688948275,-0.26314930574360573,0.016987015820749463,0.263697015189471,-0.4938865949436021,-2.5849306339125517,2.6316896380091124,-0.007293215603782412,-0.4178704731756886,72.7296680294054,1.2693721709955803,-35.980148855689684,89.87406694986429,-20.071910874657856,50.137209520617205,0.0,50.53076773740574,0.0,48.153483950015925,0.11662531093696338,0.07266298764516116,0.09543362509447438,0.08117588681555843,0.0,0.0,0.0,0.0,924.4084210585349,826.545008959959,589.2117445428133,659.834825438693,2.7221565701318364,155.9680826423621,,,,177.75001357977507,203.84444912035562
81,8.1,9.401601527801757,1.2607745351333712,15.324974396758734,49.74114860340854,52.04840732095154,15.340029309477956,0.2677340188028225,21.818181818181817,0.3807991095260355,185.78568695090368,57.239548658346195,194.40341408120992,-0.5982809807280529,2.547248160826928,-0.2602608570225363,0.01627541637547658,0.260769252168081,-0.4218624790774709,-2.5823333195936766,2.6165651768563087,-0.007211693692464693,-0.4131996117193436,72.8762223844891,1.2719300270249276,-35.81792070511409,89.4688406200772,-19.922543337872202,49.76410745105511,0.0,50.242580969737425,0.0,47.845728179030374,0.11613602968679787,0.07209849544055463,0.09485068312925549,0.08067823211449801,0.0,0.0,0.0,0.0,924.0998442256755,826.8061527399454,589.4410303625448,659.6529726718345,2.7489662342853594,157.50416324852216,,,,179.28551078550552,208.80579086362215
82,8.2,9.375716626055976,1.2623685477075395,15.2653108771729,49.99514768121634,52.27374587537576,15.29893734378516,0.2670168287053667,21.818181818181817,0.3807991095260355,187.23594285655412,57.16984562803358,195.7694806309604,-0.5949894109886316,2.5327333953290085,-0.25743717789311377,0.015604835107888348,0.2579096962898353,-0.3505552767250537,-2.5779569137135763,2.601682311698222,-0.007132108256651695,-0.4086397021365495,73.02069072602212,1.2744514752495746,-35.65836593238094,89.07029206530873,-19.775430122460506,49.396636404057766,0.0,49.9588537269706,0.0,47.5431676790363,0.11565450869210825,0.07154293229010167,0.09427728355285987,0.0801887320865567,0.0,0.0,0.0,0.0,923.7964407644957,827.0629101401431,589.666473291471,659.4741758038904,2.7757037766607686,159.0361115811853,,,,180.8150250492021,213.79260567785337
83,8.3,9.35011104982743,1.2638971839831223,15.205974006976264,50.247706451519456,52.498129958493834,15.258296201544256,0.2663075069614916,21.818181818181817,0.3807991095260355,188.6830267191279,57.09930666421307,197.1334963759964,-0.5917479929440767,2.5184420107334144,-0.2546743466778101,0.014967890403767559,0.255113818910126,-0.2799956192353946,-2.571831701684481,2.5870283818660176,-0.007054326620851003,-0.4041831426815462,73.16312147459186,1.2769373607681969,-35.50134450473263,88.67807150064046,-19.630456080119234,49.034508753068025,0.0,49.67934990447566,0.0,47.24552425797244,0.11518034703413221,0.07099583869481368,0.09371291698481392,0.07970695230424693,0.0,0.0,0.0,0.0,923.4978823875723,827.3155601356078,589.8883171011034,659.2982403757169,2.8023699934441115,160.56397325845177,,,,182.33858929340957,218.80474838449024
84,8.4,9.324778870916209,1.2653635480532845,15.14695888034562,50.49884675978073,52.721569470101116,15.218095842484862,0.2656058783354212,21.818181818181817,0.3807991095260355,190.12699220462324,57.02795049293765,198.49549189390123,-0.58855453966881,2.5043641544921145,-0.25196923154661505,0.014359390999477029,0.2523780611623514,-0.21021396508147416,-2.5639903184985884,2.5725932955812834,-0.006978245900556225,-0.3998240385063401,73.30356122293713,1.279388496777494,-35.346744353673884,88.29189899250433,-19.487529528513374,48.677495486684414,0.0,49.403882558425735,0.0,46.95257586537756,0.11471322434137254,0.07045684720280704,0.09315717795492394,0.07923254680957553,0.0,0.0,0.0,0.0,923.2039152730382,827.5643183474486,590.1067502784615,659.1250161010519,2.828965662708957,162.08779286065322,,,,183.85623593777566,223.84207604505522
85,8.5,9.299714446741334,1.2667702993616203,15.08826079093492,50.748589553378366,52.94407384545062,15.178326758253268,0.26491177687507694,21.818181818181817,0.3807991095260355,191.56788781538245,56.95579475143535,199.8554932890627,-0.5854072485452013,2.490491717460517,-0.24931925195088372,0.013775635167240008,0.24969953447615623,-0.14124024558656878,-2.5544670352962755,2.558368746171806,-0.006903783306329447,-0.3955576461255505,73.44205491334837,1.2818056676684078,-35.19447289221377,87.91154326977762,-19.34657510889194,48.325408367847146,0.0,49.1322987607099,0.0,46.66413942717928,0.11425287631944298,0.06992565448598292,0.09260973304668393,0.0787652310054308,0.0,0.0,0.0,0.0,922.9143370913819,827.8093566035566,590.3219230796043,658.9543832254575,2.8554915454694823,163.60761399069014,,,,185.36799692133968,228.90444786071316
86,8.6,9.274912373355177,1.2681197777899234,15.029875199174223,50.996955029847186,53.165652171482,15.13897987555234,0.26422504422154974,21.818181818181817,0.3807991095260355,193.00575833033756,56.88285621620273,201.21352360112843,-0.5823045866687254,2.4768178119158897,-0.24672221577226544,0.013213933398819933,0.2470758179009932,-0.07310364329147145,-2.5432972619056478,2.544347677712158,-0.006830869764214278,-0.3913800078930019,73.57864597249237,1.284189631379257,-35.0444512229877,87.53680725637112,-19.2075289014277,47.97808773254661,0.0,48.86446930395033,0.0,46.38005917755644,0.11379907803697914,0.06940200225511706,0.09207029924480897,0.07830476322685462,0.0,0.0,0.0,0.0,922.6289812965948,828.0508163083613,590.5339591914585,658.7862432035856,2.8819483865243134,165.1234793223804,,,,186.87390372084514,233.99172508987442
